stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
refined_0.02,0.48,0.48,0.04,0.8217119574546814
refined_0.02,0.48,0.5,0.02,0.814385712146759
refined_0.02,0.5,0.3,0.2,0.8079957962036133
refined_0.02,0.5,0.32,0.18,0.813645601272583
refined_0.02,0.5,0.34,0.16,0.8185986876487732
refined_0.02,0.5,0.36,0.14,0.8225030303001404
refined_0.02,0.5,0.38,0.12,0.8236048221588135
refined_0.02,0.5,0.4,0.1,0.8290088176727295
refined_0.02,0.5,0.42,0.08,0.8290124535560608
refined_0.02,0.5,0.44,0.06,0.8276116847991943
refined_0.02,0.5,0.46,0.04,0.8236515522003174
refined_0.02,0.5,0.48,0.02,0.8164849281311035
refined_0.02,0.5,0.5,0.0,0.7992004156112671
refined_0.02,0.52,0.3,0.18,0.8140819668769836
refined_0.02,0.52,0.32,0.16,0.81871497631073
refined_0.02,0.52,0.34,0.14,0.8224104642868042
refined_0.02,0.52,0.36,0.12,0.8254725337028503
refined_0.02,0.52,0.38,0.1,0.8283258080482483
refined_0.02,0.52,0.4,0.08,0.8284003734588623
refined_0.02,0.52,0.42,0.06,0.8282533884048462
refined_0.02,0.52,0.44,0.04,0.8247621059417725
refined_0.02,0.52,0.46,0.02,0.8182303309440613
refined_0.02,0.52,0.48,0.0,0.8010375499725342
refined_0.02,0.54,0.3,0.16,0.8182106614112854
refined_0.02,0.54,0.32,0.14,0.8226479291915894
refined_0.02,0.54,0.34,0.12,0.8258174657821655
refined_0.02,0.54,0.36,0.1,0.827786922454834
refined_0.02,0.54,0.38,0.08,0.8294876217842102
refined_0.02,0.54,0.4,0.06,0.828018069267273
refined_0.02,0.54,0.42,0.04,0.8239330053329468
refined_0.02,0.54,0.44,0.02,0.819461464881897
refined_0.02,0.54,0.46,0.0,0.8037340641021729
refined_0.02,0.56,0.3,0.14,0.8228606581687927
refined_0.02,0.56,0.32,0.12,0.8252080678939819
refined_0.02,0.56,0.34,0.1,0.8283051252365112
refined_0.02,0.56,0.36,0.08,0.829572856426239
refined_0.02,0.56,0.38,0.06,0.8286603689193726
refined_0.02,0.56,0.4,0.04,0.8243578672409058
refined_0.02,0.56,0.42,0.02,0.8191103935241699
refined_0.02,0.56,0.44,0.0,0.8037892580032349
refined_0.02,0.58,0.3,0.12,0.825267493724823
refined_0.02,0.58,0.32,0.1,0.8269631266593933
refined_0.02,0.58,0.34,0.08,0.8304190039634705
refined_0.02,0.58,0.36,0.06,0.8286432027816772
refined_0.02,0.58,0.38,0.04,0.8246905207633972
refined_0.02,0.58,0.4,0.02,0.8192028999328613
refined_0.02,0.58,0.42,0.0,0.805288553237915
refined_0.02,0.6,0.3,0.1,0.8289599418640137
refined_0.02,0.6,0.32,0.08,0.8308501243591309
refined_0.02,0.6,0.34,0.06,0.8277521133422852
refined_0.02,0.6,0.36,0.04,0.8248514533042908
refined_0.02,0.6,0.38,0.02,0.8187295794487
refined_0.02,0.6,0.4,0.0,0.8076289296150208
