stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
refined_0.02,0.64,0.34,0.02,0.83030766248703
refined_0.02,0.64,0.36,0.0,0.8172791004180908
refined_0.02,0.66,0.2,0.14,0.8234883546829224
refined_0.02,0.66,0.22,0.12,0.8300836682319641
refined_0.02,0.66,0.24,0.1,0.835707426071167
refined_0.02,0.66,0.26,0.08,0.8398014307022095
refined_0.02,0.66,0.28,0.06,0.839570939540863
refined_0.02,0.66,0.3,0.04,0.8369712829589844
refined_0.02,0.66,0.32,0.02,0.8290777802467346
refined_0.02,0.66,0.34,0.0,0.8181725144386292
refined_0.02,0.68,0.2,0.12,0.8296579718589783
refined_0.02,0.68,0.22,0.1,0.8332276344299316
refined_0.02,0.68,0.24,0.08,0.8366458415985107
refined_0.02,0.68,0.26,0.06,0.8363234996795654
refined_0.02,0.68,0.28,0.04,0.83599454164505
refined_0.02,0.68,0.3,0.02,0.8277029991149902
refined_0.02,0.68,0.32,0.0,0.8171155452728271
refined_0.02,0.7,0.2,0.1,0.830876350402832
refined_0.02,0.7,0.22,0.08,0.8347520232200623
refined_0.02,0.7,0.24,0.06,0.8324719667434692
refined_0.02,0.7,0.26,0.04,0.8332691788673401
refined_0.02,0.7,0.28,0.02,0.8262200951576233
refined_0.02,0.7,0.3,0.0,0.8156406879425049
