stage,text_score,joint_entity_score,phrase_score,mean_inner_mrr_at_10
refined_0.02,0.58,0.24,0.18,0.8183725476264954
refined_0.02,0.58,0.26,0.16,0.8248382806777954
refined_0.02,0.58,0.28,0.14,0.8299259543418884
refined_0.02,0.58,0.3,0.12,0.8354810476303101
refined_0.02,0.58,0.32,0.1,0.8386415839195251
refined_0.02,0.58,0.34,0.08,0.8426613807678223
refined_0.02,0.58,0.36,0.06,0.8405119180679321
refined_0.02,0.58,0.38,0.04,0.8395077586174011
refined_0.02,0.58,0.4,0.02,0.8318216800689697
refined_0.02,0.6,0.2,0.2,0.8099960088729858
refined_0.02,0.6,0.22,0.18,0.8175488114356995
refined_0.02,0.6,0.24,0.16,0.8244022727012634
refined_0.02,0.6,0.26,0.14,0.8297182321548462
refined_0.02,0.6,0.28,0.12,0.834394097328186
refined_0.02,0.6,0.3,0.1,0.8398443460464478
refined_0.02,0.6,0.32,0.08,0.8431923985481262
refined_0.02,0.6,0.34,0.06,0.8409662842750549
refined_0.02,0.6,0.36,0.04,0.8388087153434753
refined_0.02,0.6,0.38,0.02,0.8327130675315857
refined_0.02,0.6,0.4,0.0,0.8209750056266785
refined_0.02,0.62,0.2,0.18,0.8150964379310608
refined_0.02,0.62,0.22,0.16,0.8221492767333984
refined_0.02,0.62,0.24,0.14,0.8284826278686523
refined_0.02,0.62,0.26,0.12,0.8343467712402344
refined_0.02,0.62,0.28,0.1,0.8393691182136536
refined_0.02,0.62,0.3,0.08,0.8423649668693542
refined_0.02,0.62,0.32,0.06,0.8418576717376709
refined_0.02,0.62,0.34,0.04,0.8383543491363525
refined_0.02,0.62,0.36,0.02,0.8328962922096252
refined_0.02,0.62,0.38,0.0,0.8200231194496155
refined_0.02,0.64,0.2,0.16,0.8208829164505005
refined_0.02,0.64,0.22,0.14,0.8253255486488342
refined_0.02,0.64,0.24,0.12,0.8338691592216492
refined_0.02,0.64,0.26,0.1,0.8380340337753296
refined_0.02,0.64,0.28,0.08,0.8419883251190186
refined_0.02,0.64,0.3,0.06,0.8417892456054688
refined_0.02,0.64,0.32,0.04,0.8392283320426941
refined_0.02,0.64,0.34,0.02,0.8317235708236694
refined_0.02,0.64,0.36,0.0,0.8187642097473145
refined_0.02,0.66,0.2,0.14,0.8234770894050598
refined_0.02,0.66,0.22,0.12,0.8312944769859314
refined_0.02,0.66,0.24,0.1,0.8367135524749756
refined_0.02,0.66,0.26,0.08,0.8393794298171997
refined_0.02,0.66,0.28,0.06,0.8405174016952515
refined_0.02,0.66,0.3,0.04,0.837803840637207
refined_0.02,0.66,0.32,0.02,0.8300766944885254
refined_0.02,0.66,0.34,0.0,0.818084180355072
refined_0.02,0.68,0.2,0.12,0.8298804759979248
refined_0.02,0.68,0.22,0.1,0.8328917026519775
refined_0.02,0.68,0.24,0.08,0.8374971747398376
refined_0.02,0.68,0.26,0.06,0.8373682498931885
refined_0.02,0.68,0.28,0.04,0.8369044661521912
refined_0.02,0.68,0.3,0.02,0.8288283348083496
refined_0.02,0.68,0.32,0.0,0.817887008190155
refined_0.02,0.7,0.2,0.1,0.830407977104187
refined_0.02,0.7,0.22,0.08,0.8347642421722412
refined_0.02,0.7,0.24,0.06,0.8324456810951233
refined_0.02,0.7,0.26,0.04,0.8341609239578247
refined_0.02,0.7,0.28,0.02,0.8262699842453003
refined_0.02,0.7,0.3,0.0,0.816172182559967
